state,district,ac_number,ac_name,part_number,roll_type,record_type,file_url,format,scriptable,live_status,live_http_status,live_content_type,last_updated
Madhya Pradesh,Narmadapuram,137,HOSHANGABAD,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A137.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Narsinghpur,118,GOTEGAON,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A118.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Neemuch,230,JAWAD,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A230.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Niwari,45,PRITHVIPUR,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A45.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Rewa,69,SEMARIYA,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A69.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Rewa,74,REWA,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A74.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Sagar,40,NARYAWALI,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A40.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Sagar,41,SAGAR,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A41.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Satna,63,SATNA,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A63.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Sehore,157,ASHTA,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A157.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Sehore,159,SEHORE,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A159.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Seoni,114,BARGHAT,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A114.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Shahdol,83,BEOHARI,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A83.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Shivpuri,23,KARERA,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A23.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Shivpuri,24,POHARI,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A24.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Maharashtra,Bhandara,,Nagpur Division Graduates' Constituency,151,Draft Roll (MLC Graduates 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRolls/Nagpur/Bhandara/Graduates/English/PART151_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2025-12-03
Maharashtra,Bhandara,,Nagpur Division Graduates' Constituency,155,Draft Roll (MLC Graduates 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRolls/Nagpur/Bhandara/Graduates/English/PART155_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2025-12-03
Maharashtra,Dharashiv,,Aurangabad Division Graduates' Constituency,583,Final Roll (MLC Graduates 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRollsFinal/Aurangabad/Dharashiv/Graduates/English/PART583_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2026-01-12
Maharashtra,Hingoli,,Aurangabad Division Graduates' Constituency,327,Final Roll (MLC Graduates 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRollsFinal/Aurangabad/Hingoli/Graduates/English/PART327_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2026-01-12
Maharashtra,Nagpur,,Nagpur Division Graduates' Constituency,112,Final Roll (MLC Graduates 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRollsFinal/Nagpur/Nagpur/Graduates/English/PART112_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2026-01-12
Maharashtra,Nagpur,,Nagpur Division Graduates' Constituency,13,Draft Roll (MLC Graduates 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRolls/Nagpur/Nagpur/Graduates/English/PART13_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2025-12-03
Maharashtra,Nagpur,,Nagpur Division Graduates' Constituency,15,Draft Roll (MLC Graduates 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRolls/Nagpur/Nagpur/Graduates/English/PART15_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2025-12-03
Maharashtra,Nagpur,,Nagpur Division Graduates' Constituency,42,Final Roll (MLC Graduates 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRollsFinal/Nagpur/Nagpur/Graduates/English/PART42_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2026-01-12
Maharashtra,Nagpur,,Nagpur Division Graduates' Constituency,44,Draft Roll (MLC Graduates 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRolls/Nagpur/Nagpur/Graduates/English/PART44_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2025-12-03
Maharashtra,Nanded,,Aurangabad Division Graduates' Constituency,413,Final Roll (MLC Graduates 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRollsFinal/Aurangabad/Nanded/Graduates/English/PART413_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2026-01-12
Maharashtra,Pune,,Pune Division Teachers' Constituency,100,Draft Roll (MLC Teachers 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRolls/Pune/Pune/Teachers/English/PART100_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2025-12-03
Maharashtra,Pune,,Pune Division Graduates' Constituency,72,Final Roll (MLC Graduates 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRollsFinal/Pune/Pune/Graduates/English/PART72_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2026-01-12
Maharashtra,Sangli,,Pune Division Teachers' Constituency,224,Draft Roll (MLC Teachers 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRolls/Pune/Sangli/Teachers/English/PART224_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2025-12-03
Maharashtra,Satara,,Pune Division Teachers' Constituency,178,Draft Roll (MLC Teachers 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRolls/Pune/Satara/Teachers/English/PART178_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2025-12-03
Maharashtra,Satara,,Pune Division Teachers' Constituency,196,Draft Roll (MLC Teachers 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRolls/Pune/Satara/Teachers/English/PART196_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2025-12-03
Maharashtra,Satara,,Pune Division Teachers' Constituency,213,Draft Roll (MLC Teachers 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRolls/Pune/Satara/Teachers/English/PART213_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2025-12-03
Maharashtra,Solapur,,Pune Division Teachers' Constituency,133,Draft Roll (MLC Teachers 2026),council_roll,https://ceoelection.maharashtra.gov.in/ConstituencyRolls/Pune/Solapur/Teachers/English/PART133_EN.pdf,"PDF (text-searchable, English)",Y,not_reachable_from_sandbox,000,,2025-12-03
Manipur,Bishnupur,26,BISHENPUR (GEN),,Final Roll (Service Voters),service_elector_roll,https://ceomanipur.nic.in/eroll_manipur/serviceElector/S14AC026SVRC.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,2025-01-06
Manipur,Bishnupur,29,KUMBI (GEN),,Final Roll (Service Voters),service_elector_roll,https://ceomanipur.nic.in/eroll_manipur/serviceElector/S14AC029SVRC.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,2025-01-06
Manipur,Chandel,41,CHANDEL (ST),,Final Roll (Service Voters),service_elector_roll,https://ceomanipur.nic.in/eroll_manipur/serviceElector/S14AC041SVRC.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,2025-01-06
Manipur,Imphal East,3,KHURAI (GEN),,Final Roll (Service Voters),service_elector_roll,https://ceomanipur.nic.in/eroll_manipur/serviceElector/S14AC003SVRC.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,2025-01-06
Manipur,Imphal East,5,THONGJU (GEN),,Final Roll (Service Voters),service_elector_roll,https://ceomanipur.nic.in/eroll_manipur/serviceElector/S14AC005SVRC.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,2025-01-06
Manipur,Imphal West,16,SEKMAI (SC),,Final Roll (Service Voters),service_elector_roll,https://ceomanipur.nic.in/eroll_manipur/serviceElector/S14AC016SVRC.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,2025-01-06
Manipur,Kakching,36,WABGAI (GEN),,Final Roll (Service Voters),service_elector_roll,https://ceomanipur.nic.in/eroll_manipur/serviceElector/S14AC036SVRC.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,2025-01-06
Manipur,Senapati,47,KARONG (ST),,Final Roll (Service Voters),service_elector_roll,https://ceomanipur.nic.in/eroll_manipur/serviceElector/S14AC047SVRC.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,2025-01-06
Manipur,Senapati,48,MAO (ST),,Final Roll (Service Voters),service_elector_roll,https://ceomanipur.nic.in/eroll_manipur/serviceElector/S14AC048SVRC.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,2025-01-06
Manipur,Thoubal,32,WANGKHEM (GEN),,Final Roll (Service Voters),service_elector_roll,https://ceomanipur.nic.in/eroll_manipur/serviceElector/S14AC032SVRC.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,2025-01-06
Manipur,Thoubal,33,HEIROK (GEN),,Final Roll (Service Voters),service_elector_roll,https://ceomanipur.nic.in/eroll_manipur/serviceElector/S14AC033SVRC.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,2025-01-06
Manipur,Thoubal,35,KHANGABOK (GEN),,Final Roll (Service Voters),service_elector_roll,https://ceomanipur.nic.in/eroll_manipur/serviceElector/S14AC035SVRC.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,2025-01-06
Manipur,Ukhrul,44,UKHRUL (ST),,Final Roll (Service Voters),service_elector_roll,https://ceomanipur.nic.in/eroll_manipur/serviceElector/S14AC044SVRC.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,2025-01-06
Manipur,Ukhrul,45,CHINGAI (ST),,Final Roll (Service Voters),service_elector_roll,https://ceomanipur.nic.in/eroll_manipur/serviceElector/S14AC045SVRC.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,2025-01-06
Meghalaya,,10,JIRANG (ST),,"Final Roll (Service Electors, 2025)",service_elector_roll,https://ceomeghalaya.nic.in/erolls/pdf/service-electors/S15AC010SVR.pdf,PDF (text-searchable),N,dead_link_404,404,text/html; charset=iso-8859-1,06-01-2025
Meghalaya,,15,MAWLAI (ST),,"Final Roll (Service Electors, 2025)",service_elector_roll,https://ceomeghalaya.nic.in/erolls/pdf/service-electors/S15AC015SVR.pdf,PDF (text-searchable),N,dead_link_404,404,text/html; charset=iso-8859-1,06-01-2025
Meghalaya,,16,MALKI NONGTHYMMAI (ST),15,Final Roll (Intensive Revision 2005),main_roll,https://ceomeghalaya.nic.in/erolls/pdf/english/A016/A0160015.pdf,PDF (scanned image),Y,verified_live,206,application/pdf,15-04-2005
Meghalaya,,16,MALKI NONGTHYMMAI (ST),18,Final Roll (Intensive Revision 2005),main_roll,https://ceomeghalaya.nic.in/erolls/pdf/english/A016/A0160018.pdf,PDF (scanned image),Y,verified_live,206,application/pdf,15-04-2005
Meghalaya,,16,MALKI NONGTHYMMAI (ST),8,Final Roll (Intensive Revision 2005),main_roll,https://ceomeghalaya.nic.in/erolls/pdf/english/A016/A0160008.pdf,PDF (scanned image),Y,verified_live,206,application/pdf,15-04-2005
Meghalaya,,2,RYMBAI (ST),42,Final Roll (Intensive Revision 2005),main_roll,https://ceomeghalaya.nic.in/erolls/pdf/english/A002/A0020042.pdf,PDF (scanned image),Y,verified_live,206,application/pdf,15-04-2005
Meghalaya,,25,MAWSYNRAM (ST),,"Final Roll (Service Electors, 2025)",service_elector_roll,https://ceomeghalaya.nic.in/erolls/pdf/service-electors/S15AC025SVR.pdf,PDF (text-searchable),N,dead_link_404,404,text/html; charset=iso-8859-1,06-01-2025
Meghalaya,,27,LYNGKYRDEM (ST),7,Final Roll (Intensive Revision 2005),main_roll,https://ceomeghalaya.nic.in/erolls/pdf/english/A027/A0270007.pdf,PDF (scanned image),Y,verified_live,206,application/pdf,15-04-2005
Meghalaya,,4,MOWKAIAW (ST),,"Final Roll (Service Electors, 2025)",service_elector_roll,https://ceomeghalaya.nic.in/erolls/pdf/service-electors/S15AC004SVR.pdf,PDF (text-searchable),N,dead_link_404,404,text/html; charset=iso-8859-1,06-01-2025
Meghalaya,,55,SALMANPARA (ST),,"Final Roll (Service Electors, 2025)",service_elector_roll,https://ceomeghalaya.nic.in/erolls/pdf/service-electors/S15AC055SVR.pdf,PDF (text-searchable),N,dead_link_404,404,text/html; charset=iso-8859-1,06-01-2025
Meghalaya,,58,RONGARA SIJU (ST),,"Final Roll (Service Electors, 2025)",service_elector_roll,https://ceomeghalaya.nic.in/erolls/pdf/service-electors/S15AC058SVR.pdf,PDF (text-searchable),N,dead_link_404,404,text/html; charset=iso-8859-1,06-01-2025
Meghalaya,East Jaintia Hills,6,KHLIEHRIAT (ST),,"Final Roll (Service Electors, 2025)",service_elector_roll,https://ceomeghalaya.nic.in/erolls/pdf/service-electors/S15AC006SVR.pdf,PDF (text-searchable),N,dead_link_404,404,text/html; charset=iso-8859-1,06-01-2025
Meghalaya,East Khasi Hills,13,MAWRYNGKNENG (ST),,"Final Roll (Service Electors, 2025)",service_elector_roll,https://ceomeghalaya.nic.in/erolls/pdf/service-electors/S15AC013SVR.pdf,PDF (text-searchable),N,dead_link_404,404,text/html; charset=iso-8859-1,06-01-2025
Meghalaya,East Khasi Hills,16,EAST SHILLONG (ST),,"Final Roll (Service Electors, 2025)",service_elector_roll,https://ceomeghalaya.nic.in/erolls/pdf/service-electors/S15AC016SVR.pdf,PDF (text-searchable),N,dead_link_404,404,text/html; charset=iso-8859-1,06-01-2025
Meghalaya,East Khasi Hills,17,LAITUMKHRAH (ST),5,Final Roll (Intensive Revision 2005),main_roll,https://ceomeghalaya.nic.in/erolls/pdf/english/A017/A0170005.pdf,PDF (scanned image),Y,verified_live,206,application/pdf,15-04-2005
Meghalaya,East Khasi Hills,20,MAWKHAR (ST),13,Final Roll (Intensive Revision 2005),main_roll,https://ceomeghalaya.nic.in/erolls/pdf/english/A020/A0200013.pdf,PDF (scanned image),Y,verified_live,206,application/pdf,15-04-2005
Meghalaya,East Khasi Hills,24,SOHRYNGKHAM (ST),20,Final Roll (Intensive Revision 2005),main_roll,https://ceomeghalaya.nic.in/erolls/pdf/english/A024/A0240020.pdf,PDF (scanned image),Y,verified_live,206,application/pdf,15-04-2005
Meghalaya,East Khasi Hills,26,NONGKREM (ST),15,Final Roll (Intensive Revision 2005),main_roll,https://ceomeghalaya.nic.in/erolls/pdf/english/A026/A0240015.pdf,PDF (scanned image),Y,verified_live,206,application/pdf,15-04-2005
Meghalaya,East Khasi Hills,26,NONGKREM (ST),21,Final Roll (Intensive Revision 2005),main_roll,https://ceomeghalaya.nic.in/erolls/pdf/english/A026/A0240021.pdf,PDF (scanned image),Y,verified_live,206,application/pdf,15-04-2005
Meghalaya,East Khasi Hills,31,MAWSYNRAM (ST),9,Final Roll (Intensive Revision 2005),main_roll,https://ceomeghalaya.nic.in/erolls/pdf/english/A031/A0310009.pdf,PDF (scanned image),Y,verified_live,206,application/pdf,15-04-2005
Meghalaya,Eastern West Khasi Hills,30,MAIRANG (ST),,"Final Roll (Service Electors, 2025)",service_elector_roll,https://ceomeghalaya.nic.in/erolls/pdf/service-electors/S15AC030SVR.pdf,PDF (text-searchable),N,dead_link_404,404,text/html; charset=iso-8859-1,06-01-2025
Meghalaya,West Garo Hills,49,DADENGGRE (ST),,"Final Roll (Service Electors, 2025)",service_elector_roll,https://ceomeghalaya.nic.in/erolls/pdf/service-electors/S15AC049SVR.pdf,PDF (text-searchable),N,dead_link_404,404,text/html; charset=iso-8859-1,06-01-2025
Meghalaya,West Khasi Hills,14,SOHIONG (ST),21,Final Roll (Intensive Revision 2005),main_roll,https://ceomeghalaya.nic.in/erolls/pdf/english/A014/A0140021.pdf,PDF (scanned image),Y,verified_live,206,application/pdf,15-04-2005
Mizoram,,,,,Press Note – SIR 2026 draft electoral roll publication (Mizo),press_notice,https://ceo.mizoram.gov.in/storage/press-releases/July_2026/01KWPBBZRST6PJEWCKV628GVGK.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,04.07.2026
Mizoram,,,,,Press Note – SIR 2026 draft electoral roll publication (English),press_notice,https://ceo.mizoram.gov.in/storage/press-releases/July_2026/01KWPBE4VP2HKAZT95503YKFK2.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,July 2026
Mizoram,,,,,SIR 2026 – List of Parts (state-wide district/AC/part index),main_roll,https://ceo.mizoram.gov.in/storage/current-events/July_2026/01KWNXH9MSD96A31M0FRGBJ88N.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,July 2026
Mizoram,AIZAWL,13,,,Monthly Pooling – Deletion (list of applications for deletion accepted),supplement,https://ceo.mizoram.gov.in/storage/monthly-poolings/13/April_2026/deletion/01KPD4VCG8RWF7XE1GF4MPEA9P.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,April 2026
Mizoram,AIZAWL,15,,,Monthly Pooling – Deletion (list of applications for deletion accepted),supplement,https://ceo.mizoram.gov.in/storage/monthly-poolings/15/April_2026/deletion/01KPD4YZQ8ZWYK00JHA6E17SAN.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,April 2026
Mizoram,AIZAWL,16,,,Monthly Pooling – Deletion (list of applications for deletion accepted),supplement,https://ceo.mizoram.gov.in/storage/monthly-poolings/16/April_2026/deletion/01KPD51BXB8DE6QADMR104C27D.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,April 2026
Mizoram,CHAMPHAI,23,,,Monthly Pooling – Addition (list of applications for addition in E-Roll accepted),supplement,https://ceo.mizoram.gov.in/storage/monthly-poolings/23/May_2026/addition/01KR0MMQKBBAFKADGW6TNJ7C3Y.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,May 2026
Mizoram,CHAMPHAI,25,,,Monthly Pooling – Addition (list of applications for addition in E-Roll accepted),supplement,https://ceo.mizoram.gov.in/storage/monthly-poolings/25/May_2026/addition/01KR0MQ3YE918AFYYG46NH4MPJ.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,May 2026
Mizoram,LUNGLEI,31,,,Monthly Pooling – Addition (list of applications for addition in E-Roll accepted),supplement,https://ceo.mizoram.gov.in/storage/monthly-poolings/31/April_2026/addition/01KPD6A68TRWXZJJZP031SS1GJ.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,April 2026
Mizoram,LUNGLEI,32,,,Monthly Pooling – Deletion (list of applications for deletion accepted),supplement,https://ceo.mizoram.gov.in/storage/monthly-poolings/32/April_2026/deletion/01KPD6C8T6J5HARB1CS8B0BM4H.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,April 2026
Mizoram,LUNGLEI,33,,,Monthly Pooling – Deletion (list of applications for deletion accepted),supplement,https://ceo.mizoram.gov.in/storage/monthly-poolings/33/April_2026/deletion/01KPD6DTXGRK2X8T00ZVBKJ5T0.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,April 2026
Mizoram,LUNGLEI,34,,,Monthly Pooling – Deletion (list of applications for deletion accepted),supplement,https://ceo.mizoram.gov.in/storage/monthly-poolings/34/April_2026/deletion/01KPD6FV55MV0VYMHCMZ373TGN.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,April 2026
Mizoram,MAMIT,3,Mamit,,Monthly Pooling – Deletion (list of applications for deletion accepted),supplement,https://ceo.mizoram.gov.in/storage/monthly-poolings/3/April_2026/deletion/01KPD48C7E03ZR9NBWM5X5KM8P.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,April 2026
Mizoram,SIAHA,40,,,Monthly Pooling – Addition (list of applications for addition in E-Roll accepted),supplement,https://ceo.mizoram.gov.in/storage/monthly-poolings/40/May_2026/addition/01KR0NAV3YAG1PBKQ3Y0PR95VB.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,May 2026
Mizoram,SIAHA,40,,,Monthly Pooling – Addition (list of applications for addition in E-Roll accepted),supplement,https://ceo.mizoram.gov.in/storage/monthly-poolings/40/April_2026/addition/01KPD71QEDFF7PVQG19M446A8Q.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,April 2026
Nagaland,Chümoukedima,5,GHASPANI-II,,Draft Roll,main_roll,http://ceo.nagaland.gov.in/media/service_voter/tmph79j5hsr5-GHASPANI-II.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,text/html,
Nagaland,Dimapur,2,DIMAPUR-II,,Draft Roll,main_roll,https://ceo.nagaland.gov.in/media/service_voter/tmpy13rx8al2-DIMAPUR II.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,
Nagaland,Dimapur,3,DIMAPUR-III,,Draft Roll,main_roll,https://ceo.nagaland.gov.in/media/service_voter/tmpvonwpvak3-DIMAPUR III.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,
Nagaland,Mon,43,TAPI,,Draft Roll,main_roll,http://ceo.nagaland.gov.in/media/service_voter/tmpqifhuqsa43-TAPI.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,text/html,
Nagaland,Mon,46,MON TOWN,,Draft Roll,main_roll,https://ceo.nagaland.gov.in/media/service_voter/tmpb2e9ghnk46-MON TOWN.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,
Nagaland,Mon,47,ABOI,,Draft Roll,main_roll,http://ceo.nagaland.gov.in/media/service_voter/tmpy4frqnxb47-ABOI.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,text/html,
Nagaland,Peren,6,TENNING,,Draft Roll,main_roll,http://ceo.nagaland.gov.in/media/service_voter/tmpjd7acibm6-TENNING.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,text/html,
Nagaland,Tuensang,52,LONGKHIM CHARE,,Draft Roll,main_roll,https://ceo.nagaland.gov.in/media/service_voter/tmpgx_3r_zu52-LONGKHIM CHARE.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,
Nagaland,Tuensang,53,TUENSANG SADAR-I,,Draft Roll,main_roll,https://ceo.nagaland.gov.in/media/service_voter/tmp0s2sad_z53-TUENSANG SADAR-I.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,
Nagaland,Zunheboto,13,PUGHOBOTO,,Draft Roll,main_roll,http://ceo.nagaland.gov.in/media/service_voter/tmpts1iqi6013-PUGHOBOTO.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,text/html,
Nagaland,Zunheboto,31,AKULUTO,,Draft Roll,main_roll,https://ceo.nagaland.gov.in/media/service_voter/tmphrzqf8n331-AKULUTO.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,
Odisha,,,,,"Electoral Roll Analysis (statistical annexure — Draft Roll 2019, Format 8B: deletions through Form-7 / suo-motu / notices, district × AC table)",statistics,https://ceoodisha.nic.in/docs/EROLL_ANALYSIS/FORMAT1TO8_DRAFT_2019/Format8B.pdf,PDF (text-searchable),Y,not_reachable_from_sandbox,000,,
Odisha,,,,,"Electoral Roll Analysis (statistical annexure — Draft Roll 2019, Format 3A: district age-cohort elector information)",statistics,https://ceoodisha.nic.in/docs/EROLL_ANALYSIS/FORMAT1TO8_DRAFT_2019/Format3A.pdf,PDF (text-searchable),Y,not_reachable_from_sandbox,000,,
Odisha,,,,,"Electoral Roll Analysis (statistical annexure — Draft Roll 2019, Format 6: polling-station location details, district × AC table)",statistics,https://ceoodisha.nic.in/docs/EROLL_ANALYSIS/FORMAT1TO8_DRAFT_2019/Format6.pdf,PDF (text-searchable),Y,not_reachable_from_sandbox,000,,
Odisha,,,,,"Electoral Roll Analysis (statistical annexure — Draft Roll 2024, Format 5B: constituency-wise EPIC & photo coverage)",statistics,https://ceoodisha.nic.in/docs/EROLL_ANALYSIS/FORMAT1TO8_DRAFT_2024/Format5B.pdf,PDF (text-searchable),Y,not_reachable_from_sandbox,000,,
Odisha,,,,,"Electoral Roll Analysis (statistical annexure — Draft Roll 2024, Format 5C: polling stations by photo coverage)",statistics,https://ceoodisha.nic.in/docs/EROLL_ANALYSIS/FORMAT1TO8_DRAFT_2024/Format5C.pdf,PDF (text-searchable),Y,not_reachable_from_sandbox,000,,
Odisha,,,,,"Electoral Roll Analysis (statistical annexure — Draft Roll 2017, Format 1B: electors / net change over previous roll)",statistics,https://ceoodisha.nic.in/docs/EROLL_ANALYSIS/FORMAT1TO8_DRAFT_2017/Format1B.pdf,PDF (text-searchable),Y,not_reachable_from_sandbox,000,,
Odisha,,,,,"Electoral Roll Analysis (statistical annexure — Draft Roll 2014, Format 4B: deletions / objections admitted, district × AC table)",statistics,https://ceoodisha.nic.in/docs/EROLL_ANALYSIS/FORMAT1TO8_DRAFT_2014/FORMAT4B.pdf,PDF (text-searchable),Y,not_reachable_from_sandbox,000,,
Odisha,,,,,"Electoral Roll Analysis (statistical annexure — Supplement 1, 2016, Format 4B: deletions / objections, district × AC table)",statistics,https://ceoodisha.nic.in/docs/EROLL_ANALYSIS/FORMAT1TO8_SUP1_2016/FORMAT4B.pdf,PDF (text-searchable),Y,not_reachable_from_sandbox,000,,
Odisha,,,,,"Electoral Roll Analysis (statistical annexure — Supplement 1, 2024, Format 2B)",statistics,https://ceoodisha.nic.in/docs/EROLL_ANALYSIS/FORMAT1TO8_SUP1_2024/FORMAT2B.pdf,PDF (text-searchable),Y,not_reachable_from_sandbox,000,,
